"State Name","District Name","Block Name","Panchayat Name","Village Name","Habitation Name","Quality Parameter",Year
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),KUTAGUNDLA(17),"KUTAGUNDLA(022 )",KUTAGUNDLA(0812032022011700),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),KISTAMPALLI(20),"DODDICHINTALA(023 )",EDARAVARIPALLI(0812032023062000),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),HAZEEPURAM(22),"HAZEEPURAM(025 )",HAZEEPURAM(0812032025012200),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),MITTAPALEM(23),"HAZEEPURAM(025 )",MITTAPALEM(0812032025032300),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),GIDDALUR(36),GIDDALUR(09),"GIDDALUR(011 )",MITTAMEDIPALLE(0812336011050900),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),GIDDALUR(36),GIDDALUR(09),"CHETTIREDDYPALLI(013 )",CHETTIREDDYPALLE(0812336013010900),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),GIDDALUR(36),K.S.PALLI(10),"K.S.PALLI(014 )",UPPALAPADU(0812336014021000),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",BOYAMADUGULA(01),"VENKATAYACHERUVU(004 )",BALUPALLI(0811838004030100),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",VENGANAGUNTA(03),"PEDAGOGULA PALLI(007 )",VADDIPALEM(0811838007050300),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",C.S.PURAM(04),"D.T.PALLI(019 )",D.T.PALLI(0811838019010400),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",ARIVEMULA(05),"CHINTHALAPALEM(009 )",CHINTHALAPALEM(0811838009010500),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",CHERLOPALLI(06),"THUMMAGUNTA(012 )",THUMMAGUNTA(0811838012010600),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",D.G.PETA(07),"BODAVULADINNE(016 )",BODAVULADINNE(0811838016010700),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",UPPALAPADU(09),"KONDABOYANAPALLI(017 )",KONDABOYANAPALLI(0811838017010900),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",UPPALAPADU(09),"KONDABOYANAPALLI(017 )",KONDARAJUPALLI(0811838017020900),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",K.AGRAHARAM(11),"MUSUNUR(021 )",RAMAPURAM(0811838021041100),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",K.AGRAHARAM(11),"MUSUNUR(021 )",K.AGRAHARAM(0811838021051100),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",K.AGRAHARAM(11),"MUSUNUR(021 )",VENKATAREDDYPALLI(0811838021071100),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",KOVILAMPADU(13),"KOVILAMPADU(025 )",KOVILAMPADU(0811838025011300),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",KOVILAMPADU(13),"KOVILAMPADU(025 )",SEELAMVARIALLI(0811838025021300),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",KOVILAMPADU(13),"KOVILAMPADU(025 )",MITTAPALEM(0811838025031301),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",ANIKALAPALLI(14),"ANIKALAPALLI(026 )",ANIKALAPALLI(0811838026011400),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",ANIKALAPALLI(14),"ANIKALAPALLI(026 )",MUNAGALAVARIPALLI(0811838026021400),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",ANIKALAPALLI(14),"ANIKALAPALLI(026 )",PATHURU(0811838026031400),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",NALLAMADUGULA(15),"NALLAMADUGULA(027 )",CHRISTIANPALEM(0811838027021501),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",GUNTHACHINAMPALLI(16),"GUNTHACHINAMPALLI(029 )",PANDILLAPALLI(0811838029021600),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",GUNTHACHINAMPALLI(16),"GUNTHACHINAMPALLI(029 )",PULLAKURAPALLI(0811838029041600),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",V.BAILU(19),"V.BAILU(032 )",MYLUCHERLA(0811838032021900),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",KHAMBHAMPADU(23),"KHAMBHAMPADU(038 )",KHAMBHAMPADU(0811838038012300),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),P.NAGULAVARAM(01),"P.NAGULAVARAM(001 )",GUMMALAKARRA(0811839001080100),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),"GUDIPATI PALLI(02)","P.NAGULAVARAM(001 )",KATTAKINDIPALLI(0811839001040200),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),"GUDIPATI PALLI(02)","P.NAGULAVARAM(001 )","GUDIPATI PALLI(0811839001060200)",Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),JALLAPALEM(03),"P.NAGULAVARAM(001 )",JALLAPALEM(0811839001110300),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),JALLAPALEM(03),"P.NAGULAVARAM(001 )","MUSILI PALLI(0811839001120300)",Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),P.RALLAPALLI(05),"P.RALLAPALLI(004 )",PULIKUNTLA(0811839004020500),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),GANNAVARAM(06),"GANNAVARAM(008 )",GANNAVARAM(0811839008010600),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),GANNAVARAM(06),"GANNAVARAM(008 )",CHENNAMPALLI(0811839008020600),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),GANNAVARAM(06),"GANNAVARAM(008 )",GANDLOPALLI(0811839008030600),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),VELIGANDLA(07),"VELIGANDLA(018 )",SURAVARIPALLI(0811839018020700),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),KANKANAMPADU(08),"KANKANAMPADU(010 )",PAPIREDDYPALLI(0811839010030800),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),KANKANAMPADU(08),"KANKANAMPADU(010 )",SUDHANAGUNTA(0811839010040800),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),KANKANAMPADU(08),"K.AGRAHARAM(011 )",K.AGRAHARAM(0811839011010800),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),BALLAVARAM(09),"BALLAVARAM(012 )",BALLAVARAM(0811839012010900),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),BALLAVARAM(09),"HUSSAINPURAM(014 )",NARASAMAMBAPURAM(0811839014030900),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),HUSSAINPURAM(10),"HUSSAINPURAM(014 )",PADMAPURAM(0811839014041000),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),HUSSAINPURAM(10),"HUSSAINPURAM(014 )","BONTHAGUNTA COLONY(0811839014051000)",Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),MOGALLUR(11),"MOGALLUR(017 )",MOGULLURPALLI(0811839017031100),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),MOGALLUR(11),"MOGALLUR(017 )",VEERAREDDYPALLI(0811839017041100),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),GOKULAM(12),"VELIGANDLA(018 )",GOKULAM(0811839018041200),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),GOKULAM(12),"VELIGANDLA(018 )",MALLAMRAJUPALLI(0811839018051200),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),RAMAGOPALAPURAM(13),"RAMAGOPALAPURAM(019 )",VENGALAREDDYPALLI(0811839019021300),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),RAMAGOPALAPURAM(13),"RAMAGOPALAPURAM(019 )",PATHUR(0811839019031300),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),RAMAGOPALAPURAM(13),"RAMAGOPALAPURAM(019 )",KAMMAPADU(0811839019051300),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),IMMADICHERUVU(15),"IMMADICHERUVU(021 )",NADIMPALLI(0811839021021500),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),IMMADICHERUVU(15),"IMMADICHERUVU(021 )",KOTHAPALLI(0811839021031500),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),IMMADICHERUVU(15),"IMMADICHERUVU(021 )",PAPAYAPALLI(0811839021051500),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),VEDULLACHERUVU(17),"VEDULLACHERUVU(022 )",THIRUMALAREDDYPALLI(0811839022041700),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),KOTTALAPALLI(18),"KOTTALAPALLI(023 )",BANDIREDDYPALLI(0811839023021800),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),CHOWDAVARAM(19),"CHOWDAVARAM(024 )",CHOWDAVARAM(0811839024011900),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),MARAPAGUNTLA(20),"MARAPAGUNTLA(025 )",MARAPAGUNTLA(0811839025012000),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),VEPAGUMPALLI(13),"VEPAGUMPALLI(016 )",GADDAMEEDIPALLI(0811840016021300),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),CHINTAGUMPALLI(14),"CHINTAGUMPALLI(017 )",VELUTHURIVARIPALLI(0811840017021400),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),GUNTUPALLI(15),"SANKARAPURAM(019 )",SANKARAPURAM(0811840019011500),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),PEDAIRLAPADU(16),"PEDAIRLAPADU(021 )",KODURIVARIPALLI(0811840021031600),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),PEDAIRLAPADU(16),"PEDAIRLAPADU(021 )",DESIREDDYPALLI(0811840021061600),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),VENGALAYAPALLI(17),"PEDAIRLAPADU(021 )",VENGALAYAPALLI(0811840021021700),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),VENGALAYAPALLI(17),"PEDAIRLAPADU(021 )",DIVAKARAPURAM(0811840021051700),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),LAKSHMAKKAPALLI(18),"LAKSHMAKKAPALLI(022 )",LAKSHMAKKAPALLI(0811840022011800),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),"WEST KATTAKINDAPALLI(01)","WEST KATTAKINDAPALLI(001 )",DODDAVENKATAPALLII(0811852001020100),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),DADIREDIPALLI(03),"DADIREDDYPALLI(003 )",DADIREDDYPALLI(0811852003010300),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),DADIREDIPALLI(03),"DADIREDDYPALLI(003 )",CHATTUMADUGU(0811852003020300),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),VAGGAMPALLI(04),"GUMMANENIPADU(004 )",GUMMANAMPADU(0811852004010400),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),VAGGAMPALLI(04),"VAGGAMPALLI(005 )",VAGGAMPALLI(0811852005010400),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),VAGGAMPALLI(04),"VAGGAMPALLI(005 )",KONDAREDDIPALLI(0811852005020400),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),VAGGAMPALLI(04),"VAGGAMPALLI(005 )",BHUMIREDDYPALLI(0811852005030400),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),VAGGAMPALLI(04),"VAGGAMPALLI(005 )",BASIREDDYPALLI(0811852005040400),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),VAGGAMPALLI(04),"VAGGAMPALLI(005 )",PEDDYREDDYPALLIKOSTALU(0811852005050400),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),RANIGUNTAPALLI(05),"RAVIGUNTAPALLI(006 )",RAVIGUNTAPALLI(0811852006010500),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),RANIGUNTAPALLI(05),"RAVIGUNTAPALLI(006 )",KOTHAPALLI(0811852006030500),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),NARRAMARELLA(07),"INIMERLA(008 )",NARRAMARELLA(0811852008030700),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),NARRAMARELLA(07),"INIMERLA(008 )",CHENCHIREDDYPALLI(0811852008040700),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),NUTCHUPODA(08),"TIRAGALADINNE(017 )",TIRAGANDLADINNE(0811852017010800),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),NUTCHUPODA(08),"TIRAGALADINNE(017 )",NUTCHUPODA(0811852017020800),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),CHINTALAPALEM(09),"MOTRABULAPADU(010 )",MOTRAVULAPADU(0811852010010900),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),DUBAGUNTA(11),"DUBAGUNTA(014 )",DUBHAGUNTA(0811852014011100),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),DUBAGUNTA(11),"DUBAGUNTA(014 )",KATAMVARIPALLI(0811852014051100),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),BUKKAPURAM(12),"BUKKAPURAM(013 )",THATHAYAPALLI(0811852013021200),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),PAMUR(13),"PAMUR(015 )",GOPALAPURAM(0811852015021300),Fluoride,1-04-2012
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),PAMUR(13),"PAMUR(015 )","DHANEKULAVARI PALEM(0811852015031300)",Fluoride,1-04-2012
