ac_year,state_code,state_name,district_code,district_name,block_code,block_name,sch_category_id,category_name,sch_mgmt_id,sch_mgmt_name,loc_name,caste_id,pre_primary_boys,pre_primary_girls,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls,caste_name
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170201,RONGJENG,7,"SS (VI-X)",4,"Government Aided",Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,General
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,2,"UPS (I-VIII)",4,"Government Aided",Urban,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,General
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170201,RONGJENG,4,"UPS (VI-VIII)",1,"Department of Education",Rural,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170202,SONGSAK,4,"UPS (VI-VIII)",1,"Department of Education",Rural,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,General
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,4,"UPS (VI-VIII)",1,"Department of Education",Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,General
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,4,"UPS (VI-VIII)",1,"Department of Education",Urban,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170201,RONGJENG,4,"UPS (VI-VIII)",4,"Government Aided",Rural,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,General
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,4,"UPS (VI-VIII)",4,"Government Aided",Rural,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,General
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,4,"UPS (VI-VIII)",4,"Government Aided",Urban,1,0,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0,0,6,6,9,0,0,0,0,General
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170201,RONGJENG,4,"UPS (VI-VIII)",5,"Private Unaided (Recognized)",Rural,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,General
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,3,"HSS (I-XII)",4,"Government Aided",Urban,2,1,1,0,3,0,1,2,2,2,0,0,2,1,1,2,0,0,1,2,1,0,0,0,1,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170201,RONGJENG,5,"HSS (VI-XII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,5,"HSS (VI-XII)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170201,RONGJENG,5,"HSS (VI-XII)",4,"Government Aided",Rural,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,5,"HSS (VI-XII)",5,"Private Unaided (Recognized)",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,5,"HSS (VI-XII)",7,"Central Govt",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,11,"HSS (XI-XII)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170201,RONGJENG,11,"HSS (XI-XII)",5,"Private Unaided (Recognized)",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170202,SONGSAK,11,"HSS (XI-XII)",5,"Private Unaided (Recognized)",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,11,"HSS (XI-XII)",5,"Private Unaided (Recognized)",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170201,RONGJENG,1,"PS (I-V)",1,"Department of Education",Rural,2,4,2,5,4,5,8,3,0,0,0,0,0,0,0,2,2,3,3,4,0,0,1,0,0,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170202,SONGSAK,1,"PS (I-V)",1,"Department of Education",Rural,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,1,"PS (I-V)",1,"Department of Education",Rural,2,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,1,"PS (I-V)",1,"Department of Education",Urban,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170201,RONGJENG,1,"PS (I-V)",4,"Government Aided",Rural,2,0,1,4,1,1,0,2,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170202,SONGSAK,1,"PS (I-V)",4,"Government Aided",Rural,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,1,"PS (I-V)",4,"Government Aided",Rural,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,17,Meghalaya,1702,"EAST GARO HILLS",170203,SAMANDA,1,"PS (I-V)",4,"Government Aided",Urban,2,7,8,1,3,2,2,1,4,0,1,0,0,0,0,3,6,4,1,0,2,0,1,0,1,0,0,SC
