ac_year,state_code,state_name,district_code,district_name,block_code,block_name,sch_category_id,category_name,sch_mgmt_id,sch_mgmt_name,loc_name,caste_id,pre_primary_boys,pre_primary_girls,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls,caste_name
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,1,10,10,14,10,8,6,3,0,0,0,0,0,0,0,11,5,7,8,6,0,0,0,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,1,4,6,6,4,7,3,4,0,0,0,0,0,0,0,3,5,7,6,2,0,0,0,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,1,30,23,23,18,16,13,9,4,7,5,0,0,0,0,21,11,19,10,12,6,0,0,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,1,33,30,24,18,25,38,31,7,0,0,0,0,0,0,17,29,10,22,15,1,0,0,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,1,"PS (I-V)",5,"Private Unaided (Recognized)",Urban,1,47,26,31,28,36,24,39,26,25,15,0,0,0,0,31,41,38,23,32,27,28,16,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,1,"PS (I-V)",5,"Private Unaided (Recognized)",Urban,1,6,4,7,14,11,3,3,1,0,0,0,0,0,0,13,6,9,3,5,6,0,0,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,6,"SS (I-X)",1,"Department of Education",Rural,1,0,0,0,0,0,0,1,3,1,5,10,18,0,0,0,0,0,0,0,1,2,4,15,10,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11608,GUREZ,6,"SS (I-X)",1,"Department of Education",Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,6,"SS (I-X)",1,"Department of Education",Rural,1,0,0,0,0,0,0,9,8,14,22,57,13,0,0,0,0,0,0,0,20,10,25,108,89,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,6,"SS (I-X)",1,"Department of Education",Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,6,"SS (I-X)",1,"Department of Education",Rural,1,0,0,2,2,0,4,3,1,0,6,60,22,0,0,2,1,3,2,3,5,6,7,50,17,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,1,16,19,33,38,29,45,44,41,42,49,44,58,3,0,32,30,28,27,41,25,38,37,41,44,1,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,1,7,8,5,7,9,9,12,6,8,5,3,6,0,0,5,6,7,7,7,11,2,5,8,1,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,1,29,14,66,77,55,64,64,54,48,44,42,41,0,0,52,62,47,31,58,34,35,29,28,25,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,1,28,22,17,16,19,26,16,21,16,20,13,16,0,0,16,16,28,16,21,21,17,14,12,9,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,1,0,0,30,19,20,25,18,21,28,22,35,28,0,0,31,16,22,14,23,17,33,21,28,12,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,1,43,27,16,17,14,23,15,13,15,13,12,12,0,0,12,16,12,15,21,13,16,12,11,20,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,1,58,44,34,47,33,53,41,51,48,46,80,111,0,0,14,22,24,28,41,37,30,37,51,61,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,7,"SS (VI-X)",1,"Department of Education",Rural,1,0,0,0,0,0,0,0,6,3,12,14,11,0,0,0,0,0,0,0,7,14,17,90,61,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11608,GUREZ,7,"SS (VI-X)",1,"Department of Education",Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,7,"SS (VI-X)",1,"Department of Education",Rural,1,0,0,0,0,0,0,0,35,26,39,218,114,0,0,0,0,0,0,0,56,39,54,206,144,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,7,"SS (VI-X)",1,"Department of Education",Rural,1,0,0,0,0,0,0,0,22,15,20,202,144,0,0,0,0,0,0,0,11,9,23,203,137,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,7,"SS (VI-X)",1,"Department of Education",Rural,1,0,0,0,0,0,0,0,0,1,5,71,60,0,0,0,0,0,0,0,0,5,5,108,73,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,7,"SS (VI-X)",1,"Department of Education",Urban,1,0,0,0,0,0,0,0,6,14,20,96,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,7,"SS (VI-X)",1,"Department of Education",Urban,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,48,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,7,"SS (VI-X)",1,"Department of Education",Urban,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,16,43,55,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,7,"SS (VI-X)",1,"Department of Education",Urban,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,21,87,28,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,2,"UPS (I-VIII)",1,"Department of Education",Rural,1,7,10,97,74,85,74,97,132,107,116,0,0,0,0,118,97,73,79,93,147,136,105,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,2,"UPS (I-VIII)",1,"Department of Education",Rural,1,117,95,134,126,139,125,141,231,161,197,21,11,0,0,128,105,118,109,131,216,166,182,21,27,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,2,"UPS (I-VIII)",1,"Department of Education",Rural,1,83,57,88,100,115,90,106,186,146,156,6,4,0,0,124,101,102,99,119,177,185,204,5,8,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,2,"UPS (I-VIII)",1,"Department of Education",Rural,1,171,175,180,174,147,165,163,211,225,223,23,12,0,0,184,178,159,164,164,202,215,184,20,8,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,2,"UPS (I-VIII)",1,"Department of Education",Urban,1,2,5,25,22,34,20,29,51,32,40,0,0,0,0,17,25,22,26,34,45,46,54,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,2,"UPS (I-VIII)",1,"Department of Education",Urban,1,14,15,28,19,15,29,19,37,25,56,0,0,0,0,27,25,24,33,33,53,49,49,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,2,"UPS (I-VIII)",1,"Department of Education",Urban,1,0,0,9,7,3,3,4,12,7,8,0,0,0,0,6,3,2,2,0,4,10,9,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,2,"UPS (I-VIII)",1,"Department of Education",Urban,1,8,9,12,11,19,16,9,15,28,20,0,0,0,0,6,6,1,3,3,13,17,15,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,1,75,62,58,44,51,51,51,42,53,56,0,0,0,0,35,32,34,47,34,42,42,49,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,1,43,39,134,123,111,145,119,130,93,87,11,8,0,0,93,96,81,92,57,71,71,57,8,9,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,1,70,47,55,52,55,64,49,44,51,50,0,0,0,0,38,43,54,51,29,39,40,49,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,1,149,95,67,62,69,66,85,70,48,62,0,0,0,0,42,38,53,47,42,49,32,42,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Urban,1,154,150,95,98,69,80,91,62,70,49,1,5,0,0,84,76,60,76,60,80,70,61,2,3,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Urban,1,0,0,25,29,28,27,35,36,32,20,10,10,0,0,26,26,23,28,22,31,35,18,5,13,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Urban,1,56,55,28,28,25,27,23,21,16,15,0,0,0,0,20,23,18,15,20,11,21,15,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,4,"UPS (VI-VIII)",1,"Department of Education",Rural,1,0,0,0,0,0,0,0,5,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,4,"UPS (VI-VIII)",1,"Department of Education",Rural,1,0,0,0,0,0,0,4,9,24,15,0,0,0,0,0,0,0,0,1,53,56,43,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,4,"UPS (VI-VIII)",1,"Department of Education",Urban,1,0,0,0,0,0,0,0,16,25,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,4,"UPS (VI-VIII)",1,"Department of Education",Urban,1,0,0,2,2,0,0,0,26,18,18,0,0,0,0,0,1,0,3,1,3,3,4,0,0,0,0,General
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11608,GUREZ,3,"HSS (I-XII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,3,"HSS (I-XII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,3,"HSS (I-XII)",7,"Central Govt",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,10,"HSS (IX-XII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11608,GUREZ,10,"HSS (IX-XII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,10,"HSS (IX-XII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,10,"HSS (IX-XII)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,1,"PS (I-V)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11608,GUREZ,1,"PS (I-V)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,1,"PS (I-V)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,1,"PS (I-V)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,1,"PS (I-V)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,1,"PS (I-V)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
