StateName,state_id,DistrictName,DISTRICT_ID,TotalUAM,General,SC,ST,OBC,_CreatedDate
"UTTAR PRADESH",9,GORAKHAPUR,204,13612,6002,1307,142,6161,NA
"UTTAR PRADESH",9,HAMIRPUR,184,2625,736,357,18,1514,NA
"UTTAR PRADESH",9,HAPUR,697,5224,3523,467,5,1229,NA
"UTTAR PRADESH",9,HARDOI,171,4359,2737,429,9,1184,NA
"UTTAR PRADESH",9,HATHRAS,159,15557,5085,3812,212,6448,NA
"UTTAR PRADESH",9,JALAUN,181,2959,1190,595,18,1156,NA
"UTTAR PRADESH",9,JAUNPUR,210,43322,9384,12198,278,21462,NA
"UTTAR PRADESH",9,JHANSI,182,10025,3430,2315,52,4228,NA
"UTTAR PRADESH",9,KANNAUJ,176,5023,2067,584,54,2318,NA
"UTTAR PRADESH",9,"KANPUR DEHAT",634,4976,2353,794,40,1789,NA
"UTTAR PRADESH",9,"KANPUR NAGAR",179,39341,29548,1911,103,7779,NA
"UTTAR PRADESH",9,KASGANJ,637,2314,967,525,22,800,NA
"UTTAR PRADESH",9,KAUSHAMBI,190,1760,1017,164,13,566,NA
"UTTAR PRADESH",9,KUSHINAGAR,205,5222,1764,426,33,2999,NA
"UTTAR PRADESH",9,"LAKHIMPUR KHERI",169,6864,3162,658,235,2809,NA
"UTTAR PRADESH",9,LALITPUR,183,3648,989,780,32,1847,NA
"UTTAR PRADESH",9,LUCKNOW,173,46717,34080,2776,151,9710,NA
"UTTAR PRADESH",9,MAHARAJGANJ,203,12125,2392,1701,343,7689,NA
"UTTAR PRADESH",9,MAHOBA,185,1103,511,125,4,463,NA
"UTTAR PRADESH",9,MAINPURI,164,7608,2183,1368,59,3998,NA
"UTTAR PRADESH",9,MATHURA,160,34755,17094,4969,741,11951,NA
"UTTAR PRADESH",9,MAU,208,5844,1551,618,44,3631,NA
"UTTAR PRADESH",9,MEERUT,153,35987,22528,2118,81,11260,NA
"UTTAR PRADESH",9,MIRZAPUR,215,27743,4498,7741,941,14563,NA
"UTTAR PRADESH",9,MORADABAD,150,22481,12441,915,48,9077,NA
"UTTAR PRADESH",9,MUZAFFARNAGAR,148,9281,6099,370,24,2788,NA
"UTTAR PRADESH",9,PILIBHIT,167,3180,1363,252,9,1556,NA
"UTTAR PRADESH",9,PRATAPGARH,189,10011,4407,1275,51,4278,NA
"UTTAR PRADESH",9,PRAYAGRAJ,191,54182,15031,12324,375,26452,NA
"UTTAR PRADESH",9,"RAE BARELI",174,4856,2757,537,24,1538,NA
"UTTAR PRADESH",9,RAMPUR,151,6876,5130,277,5,1464,NA
"UTTAR PRADESH",9,SAHARANPUR,147,14383,7152,1155,42,6034,NA
"UTTAR PRADESH",9,SAMBHAL,633,2768,1388,284,8,1088,NA
"UTTAR PRADESH",9,"SANT KABEER NAGAR",202,6336,2121,1256,16,2943,NA
"UTTAR PRADESH",9,SHAHJAHANPUR,168,3250,1859,239,10,1142,NA
"UTTAR PRADESH",9,SHAMLI,180,4093,1610,170,8,2305,NA
"UTTAR PRADESH",9,SHRAVASTI,197,1343,594,161,30,558,NA
"UTTAR PRADESH",9,SIDDHARTHNAGAR,200,10035,3711,1564,54,4706,NA
"UTTAR PRADESH",9,SITAPUR,170,9039,2923,2110,104,3902,NA
"UTTAR PRADESH",9,SONBHADRA,216,25072,2740,5265,8028,9039,NA
"UTTAR PRADESH",9,SULTANPUR,195,5811,2565,952,123,2171,NA
"UTTAR PRADESH",9,UNNAO,172,6004,3819,503,13,1669,NA
"UTTAR PRADESH",9,VARANASI,213,30554,13517,1972,332,14733,NA
UTTARAKHAND,5,ALMORA,83,1234,1005,153,16,60,NA
UTTARAKHAND,5,BAGESHWAR,82,836,578,193,24,41,NA
UTTARAKHAND,5,CHAMOLI,76,739,528,109,75,27,NA
UTTARAKHAND,5,CHAMPAWAT,84,801,606,84,7,104,NA
UTTARAKHAND,5,DEHRADUN,79,12602,10668,518,174,1242,NA
UTTARAKHAND,5,HARIDWAR,87,8880,6229,476,29,2146,NA
UTTARAKHAND,5,NAINITAL,85,3752,2971,287,25,469,NA
UTTARAKHAND,5,"PAURI GARHWAL",80,4954,4670,144,7,133,NA
UTTARAKHAND,5,PITHORAGARH,81,1061,686,232,74,69,NA
UTTARAKHAND,5,"RUDRA PRAYAG",77,740,594,110,0,36,NA
UTTARAKHAND,5,"TEHRI GARHWAL",78,1399,1139,115,5,140,NA
UTTARAKHAND,5,"UDHAM SINGH NAGAR",86,9746,6943,477,289,2037,NA
UTTARAKHAND,5,UTTARKASHI,75,1114,400,201,18,495,NA
"WEST BENGAL",19,ALIPURDUAR,638,7746,2704,2373,2275,394,NA
"WEST BENGAL",19,BANKURA,342,5765,4123,557,163,922,NA
"WEST BENGAL",19,BIRBHUM,337,16370,11416,3297,242,1415,NA
"WEST BENGAL",19,COOCHBEHAR,332,8146,3648,3295,171,1032,NA
"WEST BENGAL",19,"DAKSHIN DINAJPUR",334,8274,6396,1227,169,482,NA
"WEST BENGAL",19,DARJEELING,330,4823,3736,476,263,348,NA
"WEST BENGAL",19,"EAST MEDINIPUR",344,6869,6155,343,19,352,NA
"WEST BENGAL",19,HOOGHLY,341,11742,9952,840,65,885,NA
"WEST BENGAL",19,HOWRAH,345,17922,16994,426,34,468,NA
"WEST BENGAL",19,JALPAIGURI,331,4791,3328,835,374,254,NA
"WEST BENGAL",19,Jhargram,732,267,177,23,19,48,NA
"WEST BENGAL",19,KALIMPONG,733,181,115,17,21,28,NA
"WEST BENGAL",19,KOLKOTA,346,41232,39359,947,72,854,NA
"WEST BENGAL",19,MALDA,335,7759,6533,633,41,552,NA
"WEST BENGAL",19,MURSHIDABAD,336,9955,8002,705,33,1215,NA
"WEST BENGAL",19,NADIA,339,8623,6128,1586,73,836,NA
"WEST BENGAL",19,"NORTH 24 PRAGANAS",340,31291,25519,3753,169,1850,NA
"WEST BENGAL",19,"PASCHIM BARDHAMAN",734,4580,4083,192,107,198,NA
"WEST BENGAL",19,"PURBA BARDHAMAN",338,30098,21019,5545,727,2807,NA
"WEST BENGAL",19,PURULIA,343,3620,2498,174,156,792,NA
"WEST BENGAL",19,"SOUTH 24 PRAGANAS",347,27952,21451,4521,103,1877,NA
"WEST BENGAL",19,"UTTAR DINAJPUR",639,2914,2071,482,22,339,NA
"WEST BENGAL",19,"WEST MEDINIPUR",333,8725,7626,443,150,506,NA
"ANDAMAN AND NICOBAR ISLANDS",35,NIKOBARS,603,143,125,0,8,10,NA
"ANDAMAN AND NICOBAR ISLANDS",35,"NORTH AND MIDDLE ANDAMAN",698,723,476,3,1,243,NA
"ANDAMAN AND NICOBAR ISLANDS",35,"SOUTH ANDAMANS",602,5563,4505,86,21,951,NA
CHANDIGARH,4,CHANDIGARH,74,13052,11930,531,36,555,NA
"DADAR AND NAGAR HAVELI",26,"DADRA AND NAGAR HAVELLI",454,5211,4646,82,163,320,NA
"DAMAN AND DIU",25,DAMAN,453,2943,2591,70,45,237,NA
"DAMAN AND DIU",25,DIU,452,190,155,4,1,30,NA
DELHI,7,CENTRAL,112,13126,11831,599,43,653,NA
DELHI,7,EAST,110,25656,22667,1067,56,1866,NA
DELHI,7,"NEW DELHI",111,19859,17052,904,62,1841,NA
DELHI,7,NORTH,108,14655,13342,505,29,779,NA
DELHI,7,"NORTH EAST",109,12243,10032,713,38,1460,NA
DELHI,7,"NORTH WEST",107,35962,31693,1655,79,2535,NA
DELHI,7,SHAHDARA,626,3151,2795,140,9,207,NA
DELHI,7,"SOUTH ",115,29161,25520,1248,130,2263,NA
DELHI,7,"SOUTH EAST",627,4703,3929,213,22,539,NA
DELHI,7,"SOUTH WEST",114,21303,18204,963,146,1990,NA
DELHI,7,WEST,113,28852,25594,1369,76,1813,NA
"JAMMU AND KASHMIR",1,ANANTNAG,36,373,337,5,3,28,NA
"JAMMU AND KASHMIR",1,BADGAM,34,909,820,15,2,72,NA
"JAMMU AND KASHMIR",1,BANDIPORA,604,102,93,1,4,4,NA
"JAMMU AND KASHMIR",1,BARAMULLA,32,795,754,10,1,30,NA
"JAMMU AND KASHMIR",1,DODA,39,85,75,7,2,1,NA
"JAMMU AND KASHMIR",1,GANDERBAL,605,216,196,2,6,12,NA
"JAMMU AND KASHMIR",1,JAMMU,43,3503,3248,150,37,68,NA
"JAMMU AND KASHMIR",1,KARGIL,38,46,6,2,38,0,NA
"JAMMU AND KASHMIR",1,KATHUA,44,561,473,55,4,29,NA
"JAMMU AND KASHMIR",1,KISHTWAR,606,122,116,3,1,2,NA
"JAMMU AND KASHMIR",1,KULGAM,607,96,82,1,0,13,NA
"JAMMU AND KASHMIR",1,KUPWARA,31,82,75,1,0,6,NA
"JAMMU AND KASHMIR",1,"LEH LADAKH",37,93,25,1,67,0,NA
"JAMMU AND KASHMIR",1,POONCH,41,835,734,2,60,39,NA
"JAMMU AND KASHMIR",1,PULWAMA,35,220,198,8,1,13,NA
"JAMMU AND KASHMIR",1,RAJAURI,42,353,290,10,40,13,NA
"JAMMU AND KASHMIR",1,RAMBAN,608,76,68,3,2,3,NA
"JAMMU AND KASHMIR",1,REASI,609,114,98,7,5,4,NA
"JAMMU AND KASHMIR",1,SAMBA,610,532,473,41,2,16,NA
"JAMMU AND KASHMIR",1,SHOPIAN,611,64,48,1,0,15,NA
"JAMMU AND KASHMIR",1,SRINAGAR,33,1839,1785,14,7,33,NA
"JAMMU AND KASHMIR",1,UDHAMPUR,40,243,233,9,0,1,NA
LADAKH,37,KARGIL,750,70,9,3,58,0,NA
LADAKH,37,"LEH LADAKH",751,68,16,1,50,1,NA
LAKSHADWEEP,31,"LAKSHADWEEP DISTRICT",553,112,9,0,97,6,NA
PUDUCHERRY,34,KARAIKAL,601,1095,409,72,1,613,NA
PUDUCHERRY,34,MAHE,600,51,15,1,0,35,NA
PUDUCHERRY,34,PONDICHERRY,599,10390,4720,656,18,4996,NA
PUDUCHERRY,34,YANAM,598,68,38,14,0,16,NA
