state_name,state_id,district_name,lg_dt_code,medium,micro,small,total
RAJASTHAN,8,JAISALMER,103,5,23514,135,23654
RAJASTHAN,8,Khairthal-Tijara,770,2,6679,15,6696
RAJASTHAN,8,RAJSAMAND,112,4,51251,237,51492
RAJASTHAN,8,SIROHI,115,14,33032,235,33281
SIKKIM,11,Gyalshing,228,0,1896,5,1901
"TAMIL NADU",33,RAMANATHAPURAM,583,9,51897,220,52126
"TAMIL NADU",33,SALEM,584,106,203065,1829,205000
"TAMIL NADU",33,THANJAVUR,586,27,104191,593,104811
"TAMIL NADU",33,TIRUCHIRAPPALLI,591,44,125313,934,126291
TELANGANA,36,KAMAREDDY,685,5,28641,139,28785
TELANGANA,36,NAGARKURNOOL,694,2,23080,119,23201
TELANGANA,36,PEDDAPALLI,682,3,27374,181,27558
TELANGANA,36,SURYAPET,696,6,41625,280,41911
TELANGANA,36,VIKARABAD,698,3,26816,127,26946
TRIPURA,16,DHALAI,269,2,7873,20,7895
TRIPURA,16,KHOWAI,652,1,8554,21,8576
TRIPURA,16,UNAKOTI,655,0,8910,36,8946
"UTTAR PRADESH",9,BAHRAICH,125,20,38899,327,39246
"UTTAR PRADESH",9,BALLIA,126,11,43145,224,43380
"UTTAR PRADESH",9,BALRAMPUR,127,1,19770,116,19887
"UTTAR PRADESH",9,FARRUKHABAD,141,1,28061,167,28229
"UTTAR PRADESH",9,FIROZABAD,143,25,56360,307,56692
